player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Andrew Bogut,MIL,22.9,Big,2697,69,53,77,63,79,75,89,24,48,66,44,82,56,88,84,50,66,86,99,24,4,68,23,23,3,68,91,23,9,83,78,45,68,18,51,12,3,1,62,72,71,59,55,39,44,23,64,47,23,90,93,82,11,42,30,98,94,93,86,89,5,34,82,36,93,96,86,94,95,90,85,92,88,75,21,36,24,35,29,86,83,26,94,92,73,96,57,35,71,64,46,69,34,55,0,0,0,75,77,18,31,0,71,69,67,0,79,52,78,0
Matt Bonner,SAS,27.6,Big,748,30,29,28,28,44,44,45,99,2,53,45,62,54,45,31,72,50,34,34,26,39,75,73,70,92,16,52,73,57,26,50,93,58,99,56,10,88,58,70,53,58,74,3,71,30,76,39,49,73,67,71,69,19,88,9,78,60,88,34,28,51,76,25,16,61,56,41,58,48,23,26,15,21,11,53,25,67,93,89,34,78,88,65,93,95,88,43,80,35,61,89,82,58,69,67,50,57,1,26,45,28,96,99,97,57,54,13,91,33,75
Josh Boone,BKN,22.9,Big,1737,48,38,80,86,55,23,82,8,74,36,67,32,64,33,43,67,65,87,79,66,91,52,18,27,12,31,94,18,25,51,31,48,26,79,42,12,64,39,55,55,53,1,10,99,92,22,85,68,18,12,40,20,32,31,31,11,21,22,87,65,83,97,98,99,62,66,61,35,36,78,80,87,97,61,16,24,31,13,15,87,78,96,71,52,94,53,84,96,74,86,38,83,55,79,0,0,0,98,9,15,3,0,0,0,86,0,28,25,7,0
Calvin Booth,PHI,31.5,Big,200,97,80,8,1,18,0,98,0,41,17,0,2,5,50,92,83,30,7,9,64,2,92,92,91,90,50,47,92,88,80,21,37,41,31,92,24,10,7,98,65,97,53,79,31,50,15,69,47,92,55,54,71,40,62,42,65,90,83,7,31,3,16,3,1,13,83,1,51,11,99,1,9,1,81,95,97,39,53,50,7,13,30,27,61,14,58,7,18,19,3,93,12,18,6,0,0,0,17,73,87,89,0,0,0,4,0,2,6,1,0
Carlos Boozer,UTA,25.9,Big,2820,15,87,79,41,96,79,91,70,47,23,79,95,83,93,78,58,61,89,99,77,2,38,12,9,8,50,78,12,10,41,70,53,69,24,2,12,65,35,64,48,54,5,53,63,62,89,73,83,12,50,61,43,42,56,40,45,50,43,89,98,6,52,82,51,92,98,82,91,94,9,64,42,98,27,18,13,27,37,31,89,51,67,63,51,67,67,48,76,62,85,85,87,80,87,0,0,0,39,61,71,71,0,0,0,84,0,34,33,40,0
Chris Bosh,TOR,23.6,Big,2416,40,71,99,45,69,36,15,94,78,96,35,99,83,89,64,86,99,97,91,64,43,99,81,78,43,36,93,81,84,46,98,73,49,85,93,63,58,64,45,12,13,84,3,55,16,91,33,53,81,65,100,48,91,77,90,32,100,27,97,99,42,21,17,9,59,91,86,58,73,74,81,87,42,61,29,35,78,68,72,97,49,41,52,32,62,34,54,26,56,55,59,77,67,71,0,77,89,34,42,82,75,73,82,80,55,89,75,69,61,75
Bruce Bowen,SAS,36.4,Wing,2434,54,30,52,8,20,51,69,4,9,23,13,0,46,4,41,74,48,45,44,51,60,46,55,67,10,48,82,55,74,48,28,11,33,6,46,93,32,74,86,44,65,7,64,57,63,59,82,81,55,56,16,60,35,19,45,56,25,54,45,43,47,36,35,36,41,67,59,34,40,54,61,62,58,96,64,93,35,2,4,45,48,57,54,36,34,55,48,72,57,67,3,71,47,56,73,64,90,6,42,49,49,100,12,87,14,90,4,9,12,3
Ryan Bowen,NOP,31.9,Forward,600,58,95,10,95,2,0,15,0,80,8,65,0,40,13,70,25,31,19,36,6,93,7,68,87,70,20,19,68,55,27,83,65,35,87,82,53,77,76,60,38,44,81,69,13,21,78,42,53,68,90,72,91,86,88,81,76,53,83,19,8,89,7,42,13,89,23,63,26,38,45,73,63,22,67,57,64,18,79,62,19,69,14,86,77,30,84,51,27,64,68,93,25,35,22,0,0,0,95,23,82,62,13,0,5,88,0,13,8,7,0
Earl Boykins,CHA,31.4,Point,535,0,17,94,66,2,0,56,60,73,61,38,61,19,56,48,23,34,40,26,15,89,83,38,26,36,76,56,38,21,67,73,6,28,4,51,70,81,85,2,30,5,49,81,50,67,78,15,34,38,87,81,76,43,9,52,95,94,88,40,51,91,90,65,90,13,75,14,13,7,61,23,32,55,28,73,57,26,52,41,40,6,67,6,32,66,19,6,77,6,8,19,22,31,20,0,32,13,42,81,50,70,45,48,42,13,15,64,17,59,94
Elton Brand,LAC,28.6,Big,270,72,6,92,47,25,0,85,80,70,93,85,93,50,84,57,85,11,47,68,46,32,6,3,44,0,55,27,3,14,39,1,23,7,74,63,1,64,5,3,95,72,93,44,36,35,29,16,16,3,6,2,10,11,4,32,15,8,13,47,69,44,13,79,47,93,99,96,20,50,98,11,41,5,62,92,93,59,37,45,47,4,28,1,5,37,4,12,45,10,26,80,51,55,47,0,0,0,11,90,78,94,0,0,0,26,0,77,41,75,0
Corey Brewer,MIN,21.7,Wing,1757,73,83,19,85,80,0,84,56,60,18,49,23,8,31,40,22,45,38,20,68,47,54,61,48,73,31,88,61,50,37,15,26,8,80,77,42,14,13,78,14,31,87,52,13,14,61,49,51,61,80,18,87,72,65,69,75,8,85,38,32,34,83,40,39,49,19,21,32,19,54,74,75,73,62,79,80,11,9,7,38,27,87,18,77,90,56,9,75,5,5,19,28,16,17,0,5,2,69,72,94,94,8,13,5,10,2,77,68,40,97
Ronnie Brewer,UTA,22.6,Wing,2078,53,98,91,89,3,43,6,43,89,19,40,27,95,32,37,84,47,63,83,37,37,27,28,3,68,43,95,28,41,48,22,21,32,22,3,9,51,19,87,23,48,3,43,69,63,63,90,87,28,17,15,20,39,33,61,22,16,19,63,68,39,61,55,52,56,62,46,94,90,16,55,39,100,43,42,37,8,5,3,63,75,73,74,87,73,70,55,71,63,93,83,8,97,96,0,9,8,98,4,46,30,4,16,7,99,8,31,16,20,60
Primoz Brezec,CHA,28.1,Big,264,9,0,30,11,13,0,4,0,9,31,90,11,8,11,36,2,12,15,33,50,17,2,25,5,11,80,100,25,9,91,91,99,99,90,52,90,2,12,1,29,1,40,81,5,14,66,94,93,25,33,29,32,86,32,79,20,56,26,15,28,6,50,8,3,54,77,3,44,13,2,99,61,67,35,92,84,11,9,7,15,56,95,16,88,93,47,67,89,36,10,57,0,40,16,0,0,0,23,5,98,87,0,0,0,9,0,61,87,29,0
Aaron Brooks,HOU,22.8,Point,520,84,13,8,80,34,0,0,67,25,81,19,67,47,38,25,75,42,47,47,24,65,48,40,16,67,59,34,40,25,49,95,46,55,32,1,41,64,58,97,45,83,71,39,78,69,21,16,14,40,54,92,32,63,65,40,41,96,36,47,37,66,14,13,35,11,57,65,43,50,21,32,24,56,8,41,16,70,85,84,47,86,20,98,11,13,18,97,40,99,63,67,72,52,66,31,26,28,61,19,6,6,84,89,94,83,30,39,81,50,33
Andre Brown,MEM,26.5,Big,227,10,67,40,91,60,94,58,5,82,74,71,50,36,31,24,77,20,88,45,100,88,84,1,7,3,9,31,1,0,4,2,4,2,41,2,45,90,86,91,11,26,24,79,87,93,72,6,16,1,13,9,40,32,69,7,24,2,54,88,85,88,52,74,92,23,17,56,41,47,97,43,73,7,65,23,33,58,97,94,88,35,7,51,25,2,45,55,21,60,69,68,48,20,28,0,0,0,72,79,24,36,0,0,0,69,0,55,57,29,0
Devin Brown,CLE,28.8,Wing,1728,12,55,47,72,77,63,62,32,70,36,35,51,32,81,88,29,46,53,37,53,77,71,38,46,75,22,46,38,70,22,49,30,43,18,26,47,83,78,42,53,47,27,88,38,66,44,56,50,38,12,56,12,14,41,28,22,65,18,53,43,85,74,65,74,43,23,77,44,54,40,24,24,76,78,9,23,62,60,61,53,40,66,31,41,81,26,46,54,41,27,23,56,37,44,14,28,22,78,93,20,45,55,37,42,33,22,64,52,66,35
Kwame Brown,LAL,25.6,Big,488,50,75,73,20,51,72,94,0,89,9,9,35,29,68,79,10,4,1,6,16,3,13,74,47,76,37,92,74,85,31,10,4,20,4,17,47,69,66,89,34,56,53,47,29,31,85,57,69,74,94,5,92,49,6,79,94,69,88,1,3,2,12,7,6,36,12,21,12,9,15,44,26,70,51,72,69,13,24,16,1,7,31,12,61,16,72,5,36,5,67,53,11,25,9,0,0,0,92,40,13,11,0,0,0,67,0,21,14,18,0
Kwame Brown,MEM,25.6,Big,150,13,85,58,48,36,84,96,0,97,96,64,39,10,91,96,5,54,35,94,1,48,9,77,51,100,1,92,77,94,7,4,0,0,47,4,6,99,89,82,36,53,82,46,15,12,29,79,64,77,96,56,95,40,73,82,98,84,97,35,22,15,46,4,12,5,57,100,29,100,6,46,25,53,50,4,7,94,87,92,35,100,86,99,57,23,58,100,73,99,16,7,79,5,54,0,0,0,78,81,13,29,0,0,0,17,0,29,23,34,0
P.J. Brown,BOS,38.0,Big,167,71,78,31,99,79,93,34,0,58,4,90,23,15,78,88,15,1,1,0,15,97,25,34,14,99,4,38,34,7,2,6,81,6,99,45,14,61,34,70,2,6,92,23,38,28,79,9,24,34,92,3,97,79,98,72,71,2,89,1,0,97,43,51,93,7,2,0,17,1,73,2,2,7,43,96,94,37,37,37,1,96,5,99,98,88,90,81,2,98,9,3,91,72,80,0,0,0,52,10,77,52,0,85,82,10,0,73,97,14,0
Shannon Brown,CLE,21.9,Wing,189,29,94,16,30,6,97,41,0,36,67,95,97,3,84,45,17,0,2,9,3,45,22,20,17,91,11,11,20,24,11,12,97,60,100,65,2,94,56,1,26,2,14,99,9,54,89,68,81,20,8,66,29,16,96,29,10,53,28,2,4,25,4,23,5,84,8,84,0,1,55,99,98,39,34,76,62,38,56,51,2,10,15,18,3,10,3,61,53,89,6,9,58,6,11,8,0,18,77,49,37,36,80,26,48,6,18,83,70,85,77
Kobe Bryant,LAL,29.2,Wing,3187,63,87,73,58,89,60,42,83,91,97,50,100,82,95,67,54,89,92,58,94,23,99,54,63,27,79,65,54,46,70,58,18,13,49,58,11,44,20,28,89,78,83,9,58,31,54,35,40,54,89,93,74,78,68,66,75,77,57,92,95,32,44,24,14,59,95,69,70,76,21,14,10,61,31,81,68,19,29,21,92,57,69,42,60,15,78,61,77,33,64,79,89,50,74,38,67,54,47,70,73,76,5,58,40,71,54,94,85,89,98
Greg Buckner,MIN,31.1,Combo,511,44,70,12,50,100,88,72,0,16,74,90,2,34,8,28,12,16,59,50,30,92,36,3,1,85,41,3,3,9,33,41,16,42,9,8,44,14,18,10,44,23,17,68,94,94,34,13,16,3,2,31,5,6,21,8,10,24,21,59,49,92,73,94,97,43,34,63,37,52,23,72,61,18,90,14,40,76,84,83,59,12,23,6,4,12,7,51,57,33,30,100,82,6,16,0,17,20,28,60,32,38,66,76,76,60,20,18,20,14,26
Caron Butler,WAS,27.6,Wing,2306,50,95,72,81,94,68,67,97,55,90,65,89,73,90,84,44,92,96,92,70,68,76,56,36,74,82,59,56,25,81,81,78,84,54,82,7,28,7,24,52,37,44,63,31,42,57,67,64,56,76,58,77,79,64,73,69,19,72,96,87,58,94,88,75,79,82,28,92,80,15,86,76,82,5,58,20,87,30,58,96,91,92,87,63,76,36,90,91,94,60,86,31,72,57,68,56,53,55,55,89,81,11,41,24,74,51,92,63,82,100
Rasual Butler,NOP,28.4,Wing,821,97,8,48,18,35,0,36,68,19,4,22,11,18,7,18,100,35,9,9,21,59,38,92,95,69,29,27,92,89,57,36,60,62,52,94,93,96,98,67,21,31,15,60,35,44,84,82,87,92,84,60,95,34,92,22,92,72,97,9,14,53,32,9,17,18,23,34,15,15,54,14,16,22,41,77,66,31,72,59,9,14,28,16,12,9,23,32,27,24,23,70,27,23,21,35,32,29,4,20,59,46,73,95,89,12,25,8,6,18,45
Andrew Bynum,LAL,20.0,Big,981,88,5,80,85,94,62,55,55,74,39,90,50,100,81,80,59,82,70,70,21,78,74,79,71,26,81,51,79,48,82,48,93,89,86,68,49,21,26,78,56,71,62,21,28,16,87,66,78,79,43,39,40,30,26,50,61,24,51,70,73,78,78,85,76,77,84,13,84,55,79,13,29,92,42,35,30,28,27,25,70,29,80,19,76,85,57,10,70,10,99,93,85,13,73,0,0,0,91,46,10,12,0,0,0,99,0,90,62,94,0
Jose Calderon,TOR,26.1,Point,2434,45,59,73,48,67,0,36,96,11,69,38,59,97,92,94,84,62,91,86,88,46,59,11,3,48,80,54,11,6,60,85,58,86,16,8,43,20,23,55,11,15,7,66,74,79,53,66,61,11,51,68,39,47,53,42,49,58,39,91,87,67,7,44,50,37,83,60,51,53,83,60,78,29,6,43,16,92,90,92,91,68,6,94,79,11,84,54,6,86,97,97,52,92,94,63,88,87,50,0,91,64,33,52,45,100,87,78,89,84,28
Marcus Camby,DEN,33.6,Big,2751,99,75,91,53,98,23,99,57,25,34,29,29,33,90,98,60,55,64,71,59,35,66,38,33,20,72,90,38,37,78,56,46,66,26,79,27,4,2,75,24,43,55,90,5,20,88,69,81,38,52,63,57,9,73,7,76,48,81,64,76,46,10,23,22,38,84,95,87,96,26,78,62,32,87,99,100,3,0,0,64,42,13,56,84,66,74,11,5,35,28,35,63,42,36,0,0,32,43,20,82,60,87,80,83,27,32,23,40,20,75
Brian Cardinal,MEM,30.5,Forward,350,17,8,3,78,90,95,35,0,18,65,32,22,5,23,43,8,69,37,18,57,71,79,89,84,93,52,18,89,83,45,62,95,56,98,76,98,48,89,84,19,39,90,81,39,59,6,12,7,89,39,60,33,4,19,9,73,89,67,37,31,33,84,37,66,10,58,25,1,2,10,15,9,93,2,10,2,96,77,89,37,96,70,91,96,12,96,85,43,76,7,5,92,17,35,0,7,2,13,7,13,3,95,95,98,15,2,20,75,57,8
Rodney Carney,PHI,23.6,Forward,940,82,67,47,52,18,70,32,19,42,25,67,50,20,3,3,90,53,59,24,81,63,80,41,37,95,11,19,41,61,13,69,27,14,68,47,56,29,38,60,58,59,7,74,81,85,45,54,48,41,40,78,22,59,5,47,30,92,18,59,46,82,58,62,29,83,40,34,16,17,44,67,63,28,70,52,63,69,51,60,59,26,72,29,84,62,54,9,75,21,23,67,62,12,18,62,17,24,38,65,58,52,63,62,57,28,24,45,45,45,48
Matt Carroll,CHA,27.2,Wing,1924,49,29,29,16,54,0,32,57,26,49,54,13,67,3,7,86,75,86,71,78,59,91,39,79,16,67,5,39,54,54,63,82,88,48,70,15,76,52,79,73,86,49,65,70,76,44,19,25,39,11,60,9,17,44,9,18,45,21,86,88,70,48,79,71,69,48,91,56,80,91,34,75,15,40,67,58,73,74,76,86,34,27,40,57,45,57,21,31,30,68,12,41,71,64,94,77,91,13,22,71,59,82,61,72,20,92,9,31,19,31
Anthony Carter,DEN,32.4,Point,1913,94,91,36,38,44,88,81,19,36,14,66,16,56,50,84,16,22,39,58,46,21,13,18,21,41,19,76,18,22,24,32,50,20,83,69,26,22,14,45,12,14,39,75,21,35,97,46,75,18,20,53,14,21,26,18,29,52,23,39,45,18,71,16,30,17,62,49,79,77,60,51,59,86,35,98,95,8,0,1,39,68,86,60,73,72,64,49,88,51,73,80,72,55,67,59,28,47,70,14,63,36,78,38,44,80,47,3,3,5,23
Vince Carter,BKN,30.8,Wing,2939,60,60,53,79,76,66,51,69,71,94,45,91,63,96,89,62,99,97,92,91,83,70,84,76,38,84,77,84,53,85,70,98,90,96,89,8,42,15,90,87,95,40,51,91,87,18,17,14,84,83,49,70,58,28,54,89,16,76,97,93,82,95,91,91,68,84,92,74,87,73,49,64,76,44,26,23,66,54,60,97,61,85,42,53,34,59,64,82,41,48,42,77,80,91,80,44,45,70,64,64,65,14,48,32,69,46,85,62,70,93
Sam Cassell,BOS,38.0,Combo,265,86,36,26,42,60,0,0,0,50,54,8,90,30,66,46,74,47,87,92,87,38,16,6,8,3,22,97,6,20,32,1,8,5,56,24,5,10,1,45,58,52,12,18,70,51,40,92,84,6,5,2,11,2,2,1,38,2,55,87,94,38,41,77,76,59,78,80,94,96,55,84,83,27,88,51,75,47,44,44,87,21,26,28,11,9,54,52,77,43,26,0,26,80,72,0,0,100,0,66,100,100,10,20,18,20,100,58,0,42,36
Sam Cassell,LAC,38.0,Point,972,50,27,59,34,81,0,28,90,75,67,17,91,59,78,36,63,7,5,0,92,28,94,48,51,84,8,50,48,46,10,63,78,44,91,5,6,98,83,98,11,51,92,34,11,9,95,24,54,48,66,48,62,57,89,6,60,75,70,5,3,71,20,62,53,65,0,66,6,14,32,5,5,0,43,100,99,73,26,45,5,0,1,3,0,12,2,8,2,22,39,64,100,72,89,0,6,2,6,92,95,97,9,19,14,70,2,75,95,36,44
Tyson Chandler,NOP,25.1,Big,2775,45,24,87,92,95,30,46,27,76,83,80,28,96,23,28,29,92,89,84,75,58,57,71,32,14,62,98,71,46,77,31,61,56,58,15,30,12,9,30,84,66,81,5,18,3,16,98,92,71,79,55,80,61,29,61,82,61,81,89,91,47,84,65,85,17,79,36,59,47,40,83,82,64,74,7,19,97,42,77,89,58,71,54,26,50,31,80,74,80,98,95,33,31,29,0,0,0,91,54,6,12,0,0,0,98,0,78,44,98,0
Wilson Chandler,NYK,20.5,Forward,646,72,17,23,43,48,88,82,11,50,3,70,52,27,28,25,80,49,46,52,98,25,5,56,61,62,56,16,56,38,62,8,85,63,86,60,87,16,46,16,86,61,56,68,72,77,8,29,17,56,49,10,64,34,9,27,60,10,72,46,53,21,93,76,83,41,75,43,9,12,92,62,81,54,42,71,62,12,56,38,46,53,80,46,58,76,66,47,72,41,32,85,78,22,33,0,21,18,58,72,75,78,40,28,30,43,18,92,82,85,8
Josh Childress,ATL,24.4,Wing,2208,85,56,87,99,19,61,88,64,98,31,61,15,99,27,47,38,28,65,28,23,95,97,9,40,13,15,42,9,19,7,12,33,24,57,76,70,30,46,19,54,34,4,93,86,96,22,37,31,9,42,9,68,74,11,93,19,12,28,65,26,99,48,99,98,85,18,58,16,23,35,26,24,92,22,9,6,79,69,73,65,65,7,75,32,44,60,78,19,77,98,80,17,57,19,37,0,64,100,24,2,5,39,5,11,100,67,55,37,9,46
Jarron Collins,UTA,28.9,Big,616,5,14,22,13,13,72,0,29,82,90,51,7,36,52,88,50,50,16,12,28,73,41,90,65,97,64,37,90,87,73,92,87,88,65,48,27,83,69,81,12,29,91,46,7,8,72,52,59,90,62,69,27,76,30,51,62,94,39,16,7,86,37,72,54,78,40,46,31,33,1,66,19,4,59,100,99,32,7,8,16,57,42,53,75,70,56,44,29,48,22,90,55,29,18,0,0,0,28,40,89,83,0,0,0,23,0,80,90,39,0
Jason Collins,BKN,28.9,Big,677,12,26,13,12,1,50,2,1,79,38,0,0,9,24,85,4,56,32,59,65,2,15,83,19,77,99,78,83,30,98,99,95,99,39,38,13,17,9,13,20,10,100,52,0,0,55,50,50,83,86,85,67,47,89,25,95,68,84,32,78,3,1,1,1,21,61,26,72,74,65,69,72,9,26,99,96,33,22,22,32,13,10,21,16,1,30,24,12,35,18,34,71,15,9,0,0,0,76,15,63,32,0,0,0,19,0,14,18,1,0
Jason Collins,MEM,28.9,Big,482,48,63,18,18,18,0,9,16,87,77,71,6,47,2,9,2,71,15,11,36,42,79,98,88,78,98,22,98,89,98,100,98,99,65,99,18,8,4,26,77,64,92,30,39,31,56,12,21,98,70,99,31,79,55,50,66,99,38,15,14,31,71,93,80,86,42,11,35,16,21,12,9,37,8,92,68,65,33,46,15,12,68,5,81,97,39,3,24,4,61,24,85,93,94,0,0,0,62,48,58,48,0,0,0,64,0,83,75,65,0
Mardy Collins,NYK,23.2,Wing,579,71,78,33,43,40,0,26,0,42,51,83,62,1,93,98,3,24,24,28,40,49,21,45,86,57,5,23,45,79,9,3,14,15,40,29,82,93,94,94,81,93,5,97,89,98,28,18,18,45,19,7,47,58,72,82,14,6,31,24,24,77,58,56,59,53,39,7,28,10,35,83,71,60,74,40,54,57,29,40,24,13,65,13,14,14,17,27,54,23,0,4,11,15,6,0,3,7,83,99,17,56,24,32,27,1,6,99,88,99,94
Nick Collison,OKC,27.0,Big,2213,34,37,63,82,83,90,76,70,35,45,90,42,61,67,71,46,66,82,64,44,94,54,28,25,46,46,64,28,31,41,74,40,53,31,55,89,20,62,22,8,6,60,42,36,36,83,43,57,28,46,57,54,42,43,43,58,49,66,82,66,91,65,68,77,45,50,58,62,63,51,65,63,66,23,69,47,50,39,42,82,85,41,82,75,41,85,82,47,69,58,60,75,46,48,0,0,0,57,25,72,53,0,58,56,60,0,67,64,43,0
Mike Conley,MEM,20.1,Point,1354,25,45,72,53,52,0,81,15,78,53,80,56,28,39,34,47,17,65,50,87,60,35,2,2,15,41,60,2,3,42,11,20,31,22,7,57,4,8,51,17,19,55,27,63,51,35,52,44,2,5,7,19,16,21,22,13,8,34,65,55,35,39,83,70,80,37,8,42,16,49,87,85,79,39,58,45,42,22,27,65,62,25,70,23,12,33,81,41,82,31,41,27,20,19,69,16,28,97,52,11,13,56,28,31,50,32,95,94,72,42
Brian Cook,ORL,26.9,Big,536,31,33,15,6,19,41,28,0,2,15,31,82,39,66,48,51,46,31,19,54,58,32,72,39,53,62,50,72,50,58,48,95,80,97,65,75,46,63,14,10,7,82,17,42,27,61,42,45,72,9,16,3,59,84,39,4,7,2,31,36,63,3,43,46,39,13,30,39,29,69,66,69,9,59,88,88,2,81,45,31,5,2,8,20,37,23,8,0,8,52,6,66,50,45,0,86,93,3,4,56,20,81,100,98,10,93,34,75,93,96
Daequan Cook,MIA,20.5,Wing,1368,41,13,8,6,84,56,21,61,10,8,41,52,23,28,21,70,32,49,33,79,58,20,24,65,28,35,5,24,39,32,12,11,8,50,62,70,59,71,37,64,54,28,23,85,71,31,54,44,24,39,57,32,39,62,21,59,65,62,49,40,69,26,48,45,54,5,3,46,16,56,90,89,12,13,28,13,81,98,97,49,32,18,43,46,31,63,27,30,31,32,52,35,48,39,21,49,36,9,27,65,54,62,89,80,23,34,36,55,47,60
Jamal Crawford,NYK,27.6,Combo,3166,50,10,98,18,12,72,54,79,66,56,62,84,64,60,40,78,85,90,93,44,18,90,46,36,7,97,79,46,25,94,43,91,76,88,25,67,57,64,14,58,36,9,20,36,25,92,96,99,46,33,29,37,24,15,37,46,44,48,90,96,30,6,37,40,48,65,58,99,98,95,74,92,13,71,62,70,83,50,64,90,62,8,84,65,2,84,62,28,79,52,16,50,94,84,61,45,58,16,80,64,72,72,56,58,50,58,66,88,66,82
Javaris Crittenton,LAL,19.8,Combo,116,0,96,64,82,24,0,0,0,76,14,0,82,50,64,48,0,1,0,11,0,1,11,79,71,99,19,22,79,91,42,14,73,8,98,74,64,5,8,95,86,96,13,96,10,44,56,93,89,79,3,12,21,29,87,61,5,39,16,0,2,1,60,0,21,0,9,88,24,49,29,8,6,92,56,32,36,6,45,22,0,5,82,10,69,96,12,0,11,3,48,50,42,50,44,0,0,0,90,92,82,94,0,6,2,58,0,72,56,50,2
Javaris Crittenton,MEM,19.8,Wing,434,21,19,56,77,90,0,53,10,84,84,19,69,19,9,2,20,92,77,68,58,73,74,89,97,42,23,33,89,93,17,97,23,29,32,97,60,63,66,81,95,97,55,96,63,91,14,7,5,89,94,99,84,77,76,79,86,98,70,77,84,54,96,71,89,23,28,98,94,100,36,17,14,96,7,45,17,29,42,37,77,21,97,10,25,77,14,37,98,23,16,29,44,3,2,0,46,20,91,39,24,21,6,50,31,22,20,100,97,100,71
Austin Croshere,GSW,32.5,Big,390,10,26,33,36,27,0,38,98,21,61,31,39,81,79,82,63,35,38,23,75,46,37,41,43,63,29,65,41,82,17,87,25,94,1,3,86,24,65,84,64,82,94,9,65,37,3,36,13,41,27,36,38,12,11,10,39,39,51,38,24,18,23,66,52,65,36,29,18,17,88,20,46,6,51,56,55,92,78,87,38,50,14,66,35,39,54,59,15,66,72,68,79,67,72,0,45,50,25,1,36,8,97,98,96,85,50,41,74,91,75
