Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Marquis Daniels,24.8,DAL,Wing,207,55,-1.8,41,+0.1,76,-1.7%,30,+10.1,43,+0.2,97,-20.5%,6,+69.4,38,+0.4,68,-2.1%,35,+7.7
Tony Delk,31.8,DET,Combo,114,11,+10.3,9,+4.0,46,+0.6%,4,+34.7,11,+2.2,26,+9.2%,9,+59.8,16,+2.7,44,+2.0%,9,+36.3
Luol Deng,20.5,CHI,Forward,178,34,+3.5,12,+3.7,79,-1.9%,21,+18.5,5,+2.9,89,-15.3%,11,+50.0,31,+1.1,87,-5.5%,26,+15.9
Boris Diaw,23.5,PHX,Big,793,76,-6.9,39,+0.3,43,+0.7%,35,+6.6,47,+0.1,61,-3.3%,37,+17.7,45,-0.0,43,+2.0%,49,-2.0
DeSagana Diop,23.8,DAL,Big,404,73,-6.1,63,-2.0,72,-1.5%,57,-9.1,77,-1.2,91,-16.8%,69,-27.3,52,-0.6,62,-1.2%,41,+4.0
Chris Duhon,23.2,CHI,Point,127,35,+2.2,56,-1.5,91,-3.2%,64,-14.6,66,-0.8,79,-10.0%,72,-31.9,49,-0.2,96,-10.4%,36,+7.4
Tim Duncan,29.5,SAS,Big,491,71,-5.1,95,-5.3,74,-1.6%,93,-47.4,76,-1.1,39,+3.1%,90,-58.7,91,-4.2,83,-4.4%,88,-47.7
Michael Finley,32.7,SAS,Forward,408,16,+7.9,72,-2.5,77,-1.7%,66,-16.1,73,-1.1,73,-7.9%,50,+1.8,68,-1.5,59,-0.7%,66,-20.6
T.J. Ford,22.6,MIL,Point,160,99,-23.7,97,-7.4,55,+0.1%,97,-54.5,94,-3.0,54,-0.9%,88,-55.6,92,-4.4,11,+9.2%,89,-48.2
Pau Gasol,25.3,MEM,Big,157,25,+4.9,14,+3.1,8,+4.2%,10,+28.7,87,-2.1,98,-30.0%,61,-15.0,3,+4.5,3,+14.8%,1,+76.1
Devean George,28.2,LAL,Wing,120,95,-13.3,76,-2.8,84,-2.2%,72,-18.6,91,-2.3,42,+2.4%,87,-54.0,58,-0.9,57,-0.5%,60,-13.8
Manu Ginobili,28.3,SAS,Wing,424,97,-16.3,50,-0.8,68,-1.3%,53,-7.7,22,+1.4,72,-7.6%,28,+25.0,77,-2.1,78,-3.8%,73,-26.0
Drew Gooden,24.1,CLE,Big,280,79,-7.7,80,-2.9,87,-2.5%,71,-18.5,30,+0.7,92,-18.5%,35,+18.1,86,-3.6,73,-3.1%,80,-33.7
Ben Gordon,22.6,CHI,Wing,244,78,-7.2,26,+1.8,67,-1.2%,25,+15.8,49,+0.0,95,-19.6%,54,-4.8,24,+1.9,15,+7.6%,34,+9.7
Danny Granger,22.5,IND,Forward,158,12,+9.9,53,-1.1,17,+2.9%,62,-14.3,55,-0.4,47,+1.2%,47,+2.3,53,-0.7,19,+6.7%,59,-13.5
Adrian Griffin,31.3,DAL,Wing,338,53,-0.9,66,-2.2,41,+0.8%,69,-18.3,64,-0.7,10,+19.6%,66,-18.7,69,-1.6,30,+4.0%,67,-20.8
Richard Hamilton,27.7,DET,Wing,689,54,-1.3,40,+0.3,34,+1.2%,58,-9.9,82,-1.6,16,+15.1%,91,-59.8,32,+1.1,48,+1.1%,48,-1.2
Devin Harris,22.7,DAL,Point,556,28,+4.5,52,-0.9,38,+1.0%,51,-5.6,56,-0.5,84,-12.1%,53,-2.9,48,-0.2,39,+2.9%,51,-5.9
Udonis Haslem,25.4,MIA,Big,647,20,+6.0,48,-0.7,66,-0.8%,52,-6.0,9,+2.3,38,+3.9%,16,+45.6,82,-2.8,79,-3.9%,75,-27.2
Brendan Haywood,25.9,WAS,Big,154,91,-10.4,24,+1.9,11,+3.6%,50,-4.6,89,-2.3,37,+4.4%,96,-76.7,2,+4.6,14,+8.0%,16,+26.0
Kirk Hinrich,24.8,CHI,Combo,233,57,-2.4,69,-2.3,95,-4.1%,37,+6.1,39,+0.3,75,-8.7%,17,+38.5,90,-3.7,71,-2.5%,62,-15.0
Robert Horry,35.2,SAS,Big,223,48,-0.5,28,+1.6,54,+0.1%,33,+8.1,48,+0.1,74,-8.6%,38,+17.5,26,+1.6,46,+1.7%,34,+10.5
Eddie House,27.5,PHX,Combo,121,10,+10.3,10,+3.8,59,-0.1%,1,+52.0,32,+0.7,48,+0.7%,14,+46.3,11,+3.0,66,-1.8%,3,+53.3
Josh Howard,25.5,DAL,Wing,823,84,-8.7,62,-2.0,69,-1.3%,68,-17.7,58,-0.5,62,-3.5%,63,-15.7,74,-1.9,52,+0.3%,71,-22.6
Larry Hughes,26.8,CLE,Wing,333,24,+5.2,46,-0.2,53,+0.2%,47,+0.4,68,-1.0,36,+4.9%,70,-28.5,34,+0.8,50,+0.6%,27,+13.4
Lindsey Hunter,34.9,DET,Point,196,21,+6.0,54,-1.3,60,-0.2%,49,-4.1,29,+0.8,59,-2.7%,49,+2.0,78,-2.4,76,-3.4%,56,-9.1
Zydrunas Ilgauskas,30.4,CLE,Big,353,63,-3.7,91,-4.6,73,-1.6%,81,-27.5,86,-2.0,85,-12.2%,78,-39.1,76,-2.1,84,-4.7%,66,-18.2
Stephen Jackson,27.6,IND,Wing,227,68,-4.5,82,-3.0,24,+2.3%,90,-39.1,13,+1.8,23,+11.3%,24,+28.9,97,-4.8,12,+8.4%,97,-72.4
LeBron James,20.8,CLE,Wing,602,72,-5.8,88,-3.8,49,+0.3%,82,-31.7,0,,0,,0,,95,-4.7,97,-12.7%,85,-39.0
Antawn Jamison,29.4,WAS,Forward,252,36,+2.2,0,+8.3,96,-4.1%,0,+70.4,7,+2.7,51,0.0%,9,+59.6,0,+6.4,91,-7.3%,0,+84.2
Richard Jefferson,25.4,NJN,Forward,436,38,+1.8,59,-1.7,9,+4.0%,92,-46.4,78,-1.3,76,-8.7%,91,-64.0,50,-0.4,6,+11.5%,78,-31.3
Jared Jeffries,23.9,WAS,Big,214,32,+4.0,30,+1.4,50,+0.2%,29,+10.4,78,-1.3,33,+6.0%,78,-38.9,15,+2.8,78,-3.9%,16,+26.3
Anthony Johnson,31.1,IND,Point,240,98,-22.2,98,-7.4,6,+4.4%,98,-74.2,98,-4.9,59,-1.9%,75,-35.3,79,-2.6,2,+19.7%,100,-88.9
Damon Jones,29.2,CLE,Combo,171,66,-4.2,49,-0.7,84,-2.2%,66,-15.9,72,-1.0,35,+5.2%,66,-21.1,40,+0.3,86,-5.4%,61,-14.8
Eddie Jones,34.0,MEM,Wing,119,61,-3.5,1,+6.7,9,+4.2%,9,+32.1,3,+3.2,44,+1.7%,4,+83.3,19,+2.5,28,+4.1%,43,+3.3
Fred Jones,26.6,IND,Wing,165,60,-3.2,34,+1.2,59,-0.1%,34,+7.5,14,+1.8,76,-8.7%,23,+30.2,51,-0.5,84,-5.1%,53,-7.5
James Jones,25.1,PHX,Forward,345,67,-4.2,47,-0.6,70,-1.4%,42,+3.2,41,+0.2,67,-5.7%,25,+28.6,61,-1.0,69,-2.2%,55,-8.8
Chris Kaman,23.5,LAC,Big,321,89,-9.5,84,-3.1,26,+2.1%,72,-19.7,57,-0.5,40,+2.9%,71,-30.9,83,-3.1,41,+2.3%,72,-22.9
Jason Kidd,32.6,NJN,Point,449,9,+10.6,96,-5.3,36,+1.2%,97,-57.5,52,-0.1,16,+15.4%,89,-57.1,98,-5.2,67,-2.1%,97,-64.7
Nenad Krstic,22.3,NJN,Big,365,45,+0.7,67,-2.2,45,+0.6%,74,-20.3,34,+0.6,8,+22.4%,31,+23.0,81,-2.8,77,-3.8%,84,-37.1
Shaun Livingston,20.1,LAC,Wing,331,92,-11.5,89,-3.9,64,-0.5%,84,-34.0,50,-0.1,83,-11.2%,64,-16.7,84,-3.2,72,-2.8%,84,-36.5
Corey Maggette,26.0,LAC,Wing,289,49,-0.6,55,-1.3,89,-2.8%,59,-11.1,33,+0.6,93,-19.3%,34,+19.0,73,-1.8,93,-7.8%,69,-21.1
Jamaal Magloire,27.4,MIL,Big,134,70,-5.1,58,-1.6,3,+7.8%,86,-37.2,60,-0.6,25,+10.0%,82,-45.5,62,-1.0,3,+19.2%,79,-32.8
Shawn Marion,27.5,PHX,Forward,848,56,-2.1,78,-2.8,28,+1.8%,87,-38.6,62,-0.7,21,+12.9%,94,-72.6,75,-2.0,26,+4.8%,87,-42.5
Donyell Marshall,32.5,CLE,Big,342,22,+5.8,5,+4.1,27,+2.0%,11,+27.2,47,+0.1,7,+24.3%,45,+4.9,3,+4.0,54,+0.3%,9,+37.7
Kevin Martin,22.7,SAC,Wing,187,93,-11.6,91,-4.4,90,-3.0%,85,-36.5,71,-1.0,82,-11.2%,58,-9.5,89,-3.7,66,-2.0%,91,-50.0
Antonio McDyess,31.2,DET,Big,365,37,+1.9,4,+4.7,65,-0.6%,7,+33.7,10,+2.3,65,-4.1%,5,+75.0,10,+3.1,56,-0.1%,19,+24.5
Andre Miller,29.6,DEN,Combo,181,26,+4.7,94,-5.0,14,+3.3%,84,-36.4,95,-3.1,18,+14.3%,84,-50.0,72,-1.7,7,+11.5%,72,-24.7
Brad Miller,29.6,SAC,Big,166,27,+4.6,3,+5.1,12,+3.6%,2,+45.2,35,+0.5,63,-3.6%,18,+35.0,1,+5.1,22,+6.1%,2,+64.0
Mike Miller,25.7,MEM,Wing,107,15,+8.3,19,+2.8,86,-2.4%,15,+23.6,25,+1.1,66,-5.0%,28,+25.0,36,+0.7,94,-8.9%,31,+11.7
Cuttino Mobley,30.2,LAC,Combo,472,41,+1.4,15,+3.1,20,+2.8%,9,+29.4,72,-1.0,34,+6.0%,51,+1.1,5,+3.9,9,+10.6%,6,+42.0
Alonzo Mourning,35.7,MIA,Big,222,50,-0.7,33,+1.3,93,-3.8%,41,+3.7,44,+0.2,81,-11.1%,56,-7.6,30,+1.1,88,-5.9%,38,+7.0
Lamond Murray,32.5,NJN,Forward,190,64,-3.7,38,+0.6,75,-1.6%,34,+7.6,37,+0.4,87,-12.8%,27,+27.5,41,+0.2,82,-4.4%,37,+7.3
Ronald Murray,26.3,CLE,Wing,387,14,+8.3,6,+4.1,23,+2.4%,3,+34.9,23,+1.3,12,+18.1%,32,+22.6,14,+2.8,33,+3.9%,8,+39.1
Steve Nash,31.7,PHX,Point,797,81,-7.9,71,-2.4,61,-0.2%,91,-40.4,70,-1.0,64,-4.0%,84,-50.0,63,-1.2,49,+0.8%,81,-33.9
Andres Nocioni,25.9,CHI,Forward,229,44,+0.9,85,-3.2,63,-0.5%,80,-27.4,66,-0.9,28,+8.7%,81,-45.2,78,-2.2,25,+4.8%,82,-34.3
Dirk Nowitzki,27.4,DAL,Big,980,83,-8.1,22,+2.2,19,+2.8%,18,+20.1,34,+0.6,28,+8.6%,42,+12.5,28,+1.3,34,+3.7%,25,+16.0
Jermaine O'Neal,27.1,IND,Big,216,66,-4.1,25,+1.9,47,+0.4%,41,+3.9,63,-0.7,20,+13.0%,46,+3.6,18,+2.6,23,+5.0%,24,+18.4
Shaquille O'Neal,33.7,MIA,Big,758,30,+4.2,44,-0.2,16,+3.3%,39,+4.4,27,+0.9,27,+8.9%,28,+25.8,64,-1.3,22,+5.8%,54,-8.1
Lamar Odom,26.0,LAL,Forward,313,1,+20.9,64,-2.0,100,-8.5%,59,-11.7,54,-0.4,96,-20.0%,48,+2.2,85,-3.2,74,-3.2%,74,-26.5
Smush Parker,24.4,LAL,Point,258,65,-4.0,42,+0.1,5,+5.4%,28,+12.2,22,+1.4,32,+6.3%,10,+53.3,60,-1.0,21,+6.2%,44,+3.2
Tony Parker,23.5,SAS,Point,473,34,+2.9,45,-0.2,85,-2.3%,32,+9.2,91,-2.3,91,-18.5%,84,-45.8,22,+2.1,51,+0.6%,7,+40.7
Gary Payton,37.3,MIA,Combo,548,72,-5.5,60,-1.9,83,-2.2%,56,-8.8,83,-1.6,70,-6.4%,77,-38.2,47,-0.1,91,-7.1%,41,+5.3
James Posey,28.8,MIA,Wing,595,77,-7.0,68,-2.3,51,+0.2%,61,-14.0,88,-2.3,70,-6.4%,79,-41.3,44,+0.1,37,+3.2%,46,+1.0
Tayshaun Prince,25.7,DET,Wing,744,80,-7.7,97,-5.9,58,-0.0%,91,-39.4,80,-1.4,78,-9.2%,68,-26.6,97,-4.8,53,+0.3%,90,-48.4
Vladimir Radmanovic,25.0,LAC,Forward,243,59,-2.9,43,-0.1,78,-1.7%,48,-1.8,90,-2.3,41,+2.9%,93,-69.4,17,+2.7,81,-4.2%,18,+25.3
Michael Redd,26.2,MIL,Wing,185,5,+14.9,86,-3.6,80,-2.0%,65,-14.9,99,-7.3,88,-14.3%,95,-76.7,6,+3.7,20,+6.5%,14,+27.0
Clifford Robinson,38.9,NJN,Big,197,52,-0.8,70,-2.3,44,+0.7%,79,-27.0,92,-2.4,56,-1.2%,92,-65.0,43,+0.1,36,+3.3%,57,-10.8
Quinton Ross,24.5,LAC,Wing,293,18,+7.0,34,+1.2,82,-2.1%,19,+19.3,18,+1.6,22,+12.2%,8,+60.3,56,-0.8,63,-1.3%,47,+0.6
Bobby Simmons,25.4,MIL,Forward,158,90,-10.1,90,-4.1,37,+1.1%,88,-38.6,20,+1.4,46,+1.6%,28,+25.0,99,-5.6,40,+2.8%,94,-58.5
Joe Smith,30.3,MIL,Big,104,7,+12.2,3,+5.5,31,+1.4%,8,+33.7,12,+1.8,54,-0.9%,34,+20.6,7,+3.7,60,-0.9%,10,+34.3
Eric Snow,32.5,CLE,Point,405,87,-9.3,81,-3.0,72,-1.5%,67,-17.2,46,+0.2,94,-19.5%,39,+13.8,84,-3.1,61,-1.0%,77,-30.4
Jerry Stackhouse,31.0,DAL,Wing,708,40,+1.5,37,+0.7,53,+0.1%,45,+1.4,21,+1.4,53,-0.7%,16,+40.8,54,-0.8,47,+1.1%,59,-13.6
Michael Sweetney,23.0,CHI,Big,118,69,-5.0,75,-2.7,48,+0.3%,73,-19.9,79,-1.4,66,-5.3%,59,-13.3,59,-0.9,34,+3.9%,68,-20.8
Jason Terry,28.1,DAL,Combo,841,41,+1.4,35,+1.2,81,-2.0%,22,+16.7,38,+0.3,34,+5.3%,53,-2.1,34,+0.8,92,-7.6%,22,+21.0
Kenny Thomas,28.3,SAC,Big,147,8,+11.9,8,+4.1,42,+0.7%,3,+44.6,9,+2.4,5,+27.8%,40,+13.6,28,+1.3,89,-6.6%,3,+54.8
Tim Thomas,28.7,PHX,Big,635,33,+3.7,23,+2.0,40,+0.9%,23,+16.6,67,-0.9,50,+0.2%,80,-41.5,13,+2.9,41,+2.3%,5,+43.7
Nick Van Exel,33.9,SAS,Point,128,75,-6.3,29,+1.4,18,+2.9%,47,-0.2,6,+2.8,17,+14.6%,15,+45.8,66,-1.4,53,+0.3%,78,-31.3
Keith Van Horn,30.0,DAL,Forward,162,6,+14.8,9,+4.1,30,+1.4%,14,+24.1,31,+0.7,60,-2.9%,19,+34.5,9,+3.2,59,-0.6%,22,+19.2
Anderson Varejao,23.1,CLE,Big,226,22,+5.5,11,+3.7,13,+3.4%,22,+18.5,16,+1.7,58,-1.5%,22,+31.0,25,+1.6,8,+11.0%,33,+10.5
Jacque Vaughn,30.7,NJN,Combo,153,62,-3.7,18,+2.8,88,-2.6%,6,+33.8,74,-1.1,97,-26.9%,59,-12.8,4,+3.9,72,-3.0%,4,+50.1
Sasha Vujacic,21.7,LAL,Wing,128,86,-9.3,66,-2.1,94,-4.0%,63,-14.3,69,-1.0,72,-7.7%,73,-33.3,59,-0.9,85,-5.3%,53,-7.5
Dwyane Wade,23.8,MIA,Wing,958,46,+0.7,79,-2.8,34,+1.2%,78,-26.6,41,+0.3,15,+17.0%,57,-7.7,87,-3.6,17,+7.0%,86,-40.8
Antoine Walker,29.2,MIA,Forward,856,53,-1.2,27,+1.7,32,+1.3%,36,+6.5,26,+1.0,47,+1.4%,22,+30.5,35,+0.7,45,+2.0%,50,-2.9
Ben Wallace,31.1,DET,Big,638,91,-10.9,92,-4.8,39,+0.9%,94,-50.0,81,-1.5,78,-9.5%,76,-35.3,88,-3.6,28,+4.1%,95,-59.6
Rasheed Wallace,31.1,DET,Big,627,29,+4.3,53,-1.2,41,+0.8%,46,+0.6,53,-0.4,24,+10.3%,72,-32.6,57,-0.9,58,-0.5%,28,+13.2
Luke Walton,25.6,LAL,Forward,234,43,+1.2,21,+2.4,10,+4.0%,27,+13.4,28,+0.8,30,+7.1%,43,+10.7,16,+2.7,32,+4.0%,15,+26.4
Bonzi Wells,29.1,SAC,Wing,248,84,-8.6,72,-2.4,15,+3.3%,95,-51.2,84,-2.0,19,+13.7%,82,-45.5,53,-0.7,5,+13.3%,93,-54.8
Jason Williams,30.0,MIA,Point,679,13,+9.7,13,+3.2,21,+2.8%,16,+22.1,15,+1.7,45,+1.7%,13,+47.9,27,+1.5,16,+7.2%,30,+12.2
Metta World Peace,26.0,SAC,Wing,196,97,-19.1,84,-3.1,35,+1.2%,83,-32.8,75,-1.1,68,-6.0%,33,+21.4,65,-1.3,18,+6.9%,96,-63.0
