Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Brandon Bass,26.5,BOS,Big,603,32,-4.4,23,-1.9,84,+2.5%,15,-17.0,32,-0.7,89,+17.1%,28,-26.1,29,-1.2,54,+0.9%,27,-12.8
Shane Battier,33.1,MIA,Wing,761,63,+5.2,41,-0.4,49,-0.1%,39,-4.5,10,-1.8,26,-8.2%,31,-23.4,62,+1.0,50,+0.6%,47,+0.5
Mike Bibby,33.5,NYK,Point,108,89,+15.1,45,-0.2,1,-6.5%,78,+21.7,20,-1.2,1,-28.6%,74,+25.0,63,+1.1,14,-5.9%,84,+33.3
Steve Blake,31.7,LAL,Point,298,40,-1.1,70,+1.6,40,-0.5%,46,-1.3,74,+0.9,9,-19.3%,81,+38.3,57,+0.6,70,+3.2%,19,-23.6
Eric Bledsoe,21.9,LAC,Combo,184,97,+24.5,76,+2.3,100,+5.6%,57,+4.8,66,+0.5,59,+2.4%,50,+1.6,72,+1.6,93,+10.2%,54,+5.4
Matt Bonner,31.6,SAS,Big,156,10,-11.5,2,-5.4,45,-0.4%,3,-36.0,71,+0.8,49,-0.8%,76,+29.8,0,-6.2,67,+2.4%,2,-66.7
Carlos Boozer,29.9,CHI,Big,200,54,+2.2,47,-0.1,46,-0.3%,24,-9.7,50,+0.0,69,+6.0%,40,-11.1,43,-0.2,46,+0.4%,30,-11.0
Chris Bosh,27.6,MIA,Big,438,51,+1.4,35,-0.8,33,-0.8%,27,-9.3,91,+2.5,68,+5.1%,78,+37.0,7,-3.6,16,-5.4%,8,-38.2
Avery Bradley,20.9,BOS,Combo,247,66,+6.1,84,+3.1,93,+3.8%,70,+12.4,42,-0.2,51,+0.4%,37,-14.0,89,+3.1,69,+3.1%,76,+22.8
Elton Brand,32.6,PHI,Big,355,8,-12.6,21,-2.1,32,-0.9%,31,-7.3,54,+0.2,80,+13.1%,44,-6.7,15,-2.2,11,-6.6%,35,-8.9
Corey Brewer,25.7,DEN,Wing,112,28,-4.6,39,-0.6,87,+3.4%,40,-4.5,87,+2.2,80,+10.7%,75,+28.6,13,-2.7,75,+3.8%,24,-15.5
Kobe Bryant,33.2,LAL,Wing,475,81,+11.3,63,+1.4,38,-0.5%,59,+5.5,88,+2.3,40,-3.9%,77,+35.5,31,-1.1,41,-0.3%,28,-12.2
Caron Butler,31.6,LAC,Wing,266,0,-23.9,8,-4.1,21,-1.6%,2,-41.8,5,-2.9,53,+0.6%,9,-63.3,22,-1.6,63,+2.1%,12,-31.2
Andrew Bynum,24.0,LAL,Big,450,74,+9.7,44,-0.2,8,-4.1%,59,+5.8,46,-0.1,62,+2.9%,55,+8.3,51,+0.2,10,-6.6%,56,+7.7
Vince Carter,34.8,DAL,Wing,106,1,-23.1,37,-0.7,27,-1.2%,43,-1.8,85,+2.0,75,+8.3%,92,+69.4,6,-3.7,7,-8.5%,0,-96.7
Mario Chalmers,25.5,MIA,Point,801,23,-6.9,50,+0.1,79,+2.4%,37,-5.3,54,+0.2,93,+20.0%,24,-33.3,49,-0.0,60,+1.5%,50,+1.5
Tyson Chandler,29.1,NYK,Big,166,59,+2.9,11,-3.1,77,+2.3%,1,-45.1,2,-3.6,12,-16.7%,2,-106.8,54,+0.5,85,+6.3%,67,+16.7
Norris Cole,23.0,MIA,Point,142,41,-0.8,54,+0.7,25,-1.3%,69,+12.0,93,+2.5,37,-4.3%,95,+81.9,24,-1.5,26,-3.6%,32,-10.4
Darren Collison,24.2,IND,Point,195,4,-16.0,82,+2.9,80,+2.4%,76,+18.6,93,+2.8,94,+21.1%,79,+37.1,46,-0.1,84,+6.0%,49,+1.3
Nick Collison,31.0,OKC,Big,319,46,+0.0,18,-2.3,57,+0.8%,28,-8.7,25,-1.0,23,-10.5%,41,-9.4,30,-1.2,44,-0.0%,37,-7.5
Mike Conley,24.1,MEM,Point,276,80,+10.7,22,-2.1,29,-1.1%,26,-9.4,72,+0.8,98,+24.8%,62,+11.8,11,-2.9,29,-3.1%,9,-33.1
Glen Davis,25.8,ORL,Big,190,27,-5.1,27,-1.4,98,+4.9%,16,-16.7,55,+0.3,66,+4.2%,63,+12.5,16,-2.2,93,+10.6%,7,-42.1
Luol Deng,26.5,CHI,Wing,227,18,-9.2,73,+2.0,13,-2.8%,74,+17.3,33,-0.7,58,+2.3%,13,-50.0,81,+2.6,13,-6.0%,77,+27.2
Boris Diaw,29.5,SAS,Big,342,50,+1.3,80,+2.7,97,+4.9%,64,+9.1,28,-0.9,87,+15.5%,6,-77.6,92,+3.4,62,+2.1%,85,+33.4
Keyon Dooling,31.5,BOS,Combo,197,56,+2.6,69,+1.5,2,-5.7%,92,+40.0,44,-0.1,5,-22.7%,57,+8.8,72,+1.6,9,-6.6%,92,+55.2
Tim Duncan,35.5,SAS,Big,460,71,+8.6,97,+6.1,60,+1.0%,95,+42.9,41,-0.3,54,+0.8%,27,-29.8,98,+6.2,27,-3.6%,95,+69.1
Kevin Durant,23.1,OKC,Forward,834,19,-8.9,77,+2.4,93,+4.3%,67,+10.0,81,+1.5,89,+17.3%,71,+20.3,61,+1.0,96,+12.6%,58,+9.9
Devin Ebanks,22.0,LAL,Wing,118,36,-2.7,48,-0.1,72,+1.9%,50,+1.6,8,-2.3,86,+15.2%,11,-56.9,80,+2.5,59,+1.5%,89,+40.2
Reggie Evans,31.5,LAC,Big,197,76,+9.8,72,+1.8,63,+1.1%,68,+11.5,59,+0.4,61,+2.9%,47,-4.3,65,+1.2,17,-5.2%,71,+18.3
Kenneth Faried,21.9,DEN,Big,191,22,-7.2,12,-3.1,68,+1.6%,8,-28.9,17,-1.3,79,+10.4%,15,-46.0,20,-1.7,37,-1.9%,20,-22.3
Derrick Favors,20.3,UTA,Big,109,98,+26.5,92,+4.8,83,+2.5%,87,+31.2,85,+1.8,46,-2.5%,96,+100.0,87,+3.0,63,+2.1%,69,+17.9
Landry Fields,23.3,NYK,Wing,105,26,-5.4,20,-2.1,70,+1.7%,4,-34.2,1,-5.0,2,-26.7%,1,-133.3,86,+2.9,90,+9.8%,97,+73.3
Derek Fisher,37.2,OKC,Point,419,64,+6.0,2,-5.1,37,-0.5%,7,-29.7,28,-0.9,29,-7.0%,36,-14.6,5,-4.1,20,-4.5%,7,-39.9
Randy Foye,28.1,LAC,Wing,286,9,-11.9,15,-2.5,24,-1.3%,15,-19.5,3,-3.4,59,+2.4%,4,-81.0,60,+1.0,66,+2.3%,63,+13.4
Danilo Gallinari,23.2,DEN,Forward,219,17,-9.3,1,-5.9,0,-8.8%,17,-16.5,0,-5.7,28,-7.3%,2,-91.3,45,-0.2,0,-15.9%,60,+12.0
Kevin Garnett,35.5,BOS,Big,733,73,+9.7,96,+5.9,50,+0.0%,96,+51.4,89,+2.3,7,-21.3%,89,+65.2,93,+3.5,12,-6.1%,89,+40.2
Marc Gasol,26.8,MEM,Big,260,76,+9.9,80,+2.8,55,+0.6%,71,+12.8,75,+1.0,72,+7.5%,38,-12.5,73,+1.6,74,+3.8%,81,+31.3
Pau Gasol,31.3,LAL,Big,439,21,-7.2,81,+2.8,17,-2.3%,93,+41.3,63,+0.5,46,-2.1%,52,+3.6,77,+2.1,15,-5.7%,91,+54.5
Rudy Gay,25.2,MEM,Forward,279,77,+10.2,71,+1.6,85,+2.7%,18,-16.3,40,-0.4,97,+24.6%,14,-48.1,75,+1.8,45,+0.3%,51,+2.8
Paul George,21.5,IND,Wing,368,90,+15.8,24,-1.6,41,-0.4%,25,-9.5,9,-2.1,71,+7.2%,20,-39.1,56,+0.6,37,-2.0%,61,+12.7
Taj Gibson,26.4,CHI,Big,137,25,-6.2,46,-0.1,80,+2.4%,54,+3.1,63,+0.5,85,+14.7%,67,+16.7,39,-0.5,39,-1.0%,46,-0.5
Manu Ginobili,34.3,SAS,Wing,386,29,-4.5,14,-2.5,10,-3.5%,23,-11.1,11,-1.8,11,-16.9%,32,-22.8,37,-0.7,33,-2.3%,46,-2.9
Danny Granger,28.5,IND,Wing,418,91,+16.8,67,+1.4,12,-2.8%,81,+23.8,72,+0.9,15,-15.1%,72,+21.5,50,+0.0,2,-10.9%,68,+17.7
Danny Green,24.4,SAS,Wing,283,72,+8.8,86,+4.0,90,+3.6%,83,+24.7,92,+2.5,77,+9.5%,86,+60.2,74,+1.7,53,+0.7%,62,+12.9
Blake Griffin,22.6,LAC,Big,391,34,-3.5,7,-4.2,66,+1.6%,0,-55.4,2,-3.7,32,-6.4%,3,-81.5,33,-1.0,87,+7.3%,10,-32.5
Richard Hamilton,33.7,CHI,Wing,170,43,-0.7,54,+0.5,64,+1.2%,48,-1.0,31,-0.8,47,-1.7%,20,-37.1,64,+1.2,81,+5.2%,65,+15.4
Tyler Hansbrough,26.0,IND,Big,152,16,-9.4,57,+1.1,91,+3.7%,47,-1.2,78,+1.3,70,+6.4%,54,+7.8,41,-0.4,91,+9.9%,28,-11.6
James Harden,22.2,OKC,Wing,621,85,+13.3,33,-1.0,42,-0.4%,38,-4.9,38,-0.4,38,-4.2%,48,-3.9,40,-0.5,25,-3.8%,40,-6.3
Al Harrington,31.7,DEN,Big,162,67,+6.9,89,+4.4,35,-0.7%,94,+42.4,86,+2.1,31,-6.9%,91,+68.8,79,+2.3,79,+4.5%,82,+31.7
Devin Harris,28.7,UTA,Point,119,30,-4.4,9,-3.8,34,-0.8%,10,-27.8,34,-0.7,7,-21.7%,15,-42.9,10,-3.1,42,-0.2%,17,-25.0
Udonis Haslem,31.4,MIA,Big,444,47,+0.2,41,-0.4,44,-0.4%,49,-0.9,12,-1.6,72,+7.5%,26,-30.6,68,+1.4,36,-2.0%,66,+15.8
Spencer Hawes,23.5,PHI,Big,328,31,-4.4,36,-0.7,58,+0.9%,45,-1.4,14,-1.5,63,+3.0%,22,-34.6,59,+0.8,59,+1.4%,64,+14.8
Gordon Hayward,21.6,UTA,Wing,122,68,+7.9,88,+4.3,47,-0.1%,80,+22.5,35,-0.7,56,+1.5%,15,-42.9,95,+5.0,98,+14.0%,87,+38.3
Roy Hibbert,24.9,IND,Big,339,80,+10.9,20,-2.2,9,-3.7%,46,-1.2,7,-2.3,30,-6.9%,29,-25.4,52,+0.3,6,-8.8%,72,+18.5
George Hill,25.5,IND,Combo,344,93,+17.1,16,-2.5,18,-2.0%,19,-16.1,15,-1.5,17,-13.3%,34,-18.0,34,-0.8,7,-7.4%,29,-11.1
Jordan Hill,24.3,LAL,Big,210,38,-2.3,32,-1.0,81,+2.5%,11,-25.1,58,+0.3,41,-3.7%,59,+11.2,28,-1.4,80,+5.1%,6,-46.6
Kirk Hinrich,30.8,ATL,Combo,140,37,-2.5,78,+2.5,67,+1.6%,75,+17.9,45,-0.1,16,-14.2%,42,-9.1,82,+2.6,67,+2.7%,78,+28.2
Jrue Holiday,21.4,PHI,Combo,492,15,-9.7,79,+2.6,67,+1.6%,77,+20.2,79,+1.3,50,+0.1%,73,+22.0,66,+1.3,77,+4.4%,74,+19.8
Ryan Hollins,27.1,BOS,Big,146,12,-10.9,17,-2.4,11,-3.0%,11,-25.3,20,-1.2,25,-9.4%,12,-51.2,32,-1.1,22,-4.5%,33,-10.1
Al Horford,25.4,ATL,Big,107,85,+13.3,46,-0.1,73,+2.0%,61,+6.4,50,+0.0,12,-16.7%,53,+7.1,44,-0.2,89,+9.8%,50,+2.1
Serge Ibaka,22.1,OKC,Big,567,46,-0.3,75,+2.3,20,-1.9%,67,+11.0,37,-0.5,42,-3.0%,50,-0.5,84,+2.6,47,+0.4%,75,+20.1
Andre Iguodala,27.8,PHI,Wing,504,33,-3.5,40,-0.4,76,+2.2%,20,-15.1,7,-2.5,92,+19.6%,7,-77.1,76,+2.1,33,-2.3%,59,+11.2
Stephen Jackson,33.6,SAS,Wing,282,57,+2.6,7,-4.1,20,-1.9%,5,-32.0,76,+1.1,44,-2.8%,85,+49.4,2,-5.0,65,+2.3%,3,-59.5
LeBron James,26.8,MIA,Forward,978,88,+14.5,94,+5.4,31,-1.1%,88,+32.0,90,+2.4,6,-22.1%,83,+43.1,89,+3.1,58,+1.4%,79,+28.7
Al Jefferson,26.8,UTA,Big,140,52,+1.5,0,-6.3,6,-4.4%,7,-31.3,24,-1.0,27,-7.8%,15,-42.9,1,-5.3,18,-4.8%,11,-31.7
Joe Johnson,30.3,ATL,Wing,242,93,+17.2,98,+6.4,94,+4.5%,93,+42.0,48,-0.0,14,-16.4%,46,-5.9,99,+6.5,98,+13.5%,96,+69.3
James Jones,31.1,MIA,Wing,149,2,-17.1,13,-2.6,15,-2.6%,22,-11.1,30,-0.8,33,-6.3%,37,-12.7,27,-1.4,20,-4.5%,44,-3.9
DeAndre Jordan,23.3,LAC,Big,245,20,-7.7,52,+0.4,33,-0.9%,50,+0.9,26,-1.0,48,-1.2%,33,-20.9,67,+1.3,68,+2.8%,63,+13.9
Jason Kidd,38.6,DAL,Point,143,100,+38.4,83,+3.0,54,+0.6%,90,+37.5,4,-2.9,95,+23.6%,0,-150.0,96,+5.2,23,-4.3%,100,+125.0
Ty Lawson,24.0,DEN,Point,241,94,+18.9,76,+2.3,37,-0.5%,66,+9.3,13,-1.5,0,-30.4%,33,-22.2,93,+3.8,71,+3.3%,76,+21.8
Kawhi Leonard,20.3,SAS,Forward,376,37,-2.4,59,+1.1,62,+1.1%,60,+6.0,16,-1.4,67,+4.8%,5,-80.7,78,+2.2,38,-1.9%,80,+31.1
Shawn Marion,33.5,DAL,Forward,139,59,+2.6,62,+1.3,74,+2.0%,6,-32.0,27,-1.0,37,-4.2%,11,-56.7,71,+1.5,51,+0.7%,38,-7.1
Kenyon Martin,33.8,LAC,Big,191,48,+0.4,53,+0.5,19,-2.0%,84,+25.3,95,+3.1,73,+7.5%,88,+63.5,14,-2.4,4,-10.7%,26,-12.9
O.J. Mayo,24.0,MEM,Combo,163,7,-13.9,50,+0.2,26,-1.3%,63,+8.0,39,-0.4,2,-26.4%,58,+9.8,54,+0.6,55,+0.9%,57,+8.2
JaVale McGee,23.8,DEN,Big,181,82,+11.7,93,+4.8,92,+3.8%,73,+14.3,97,+3.6,76,+8.7%,93,+71.1,63,+1.2,80,+5.0%,43,-4.8
Andre Miller,35.6,DEN,Combo,199,53,+1.8,93,+5.2,95,+4.7%,85,+27.3,96,+3.2,63,+3.4%,90,+66.7,76,+2.0,88,+8.2%,70,+18.0
Mike Miller,31.7,MIA,Wing,366,61,+4.7,28,-1.4,22,-1.5%,44,-1.6,62,+0.5,28,-7.4%,80,+38.3,17,-2.0,49,+0.5%,23,-17.6
Paul Millsap,26.7,UTA,Big,138,39,-2.0,6,-4.3,7,-4.1%,14,-24.0,24,-1.0,4,-24.4%,15,-42.9,9,-3.3,46,+0.3%,20,-23.5
Gary Neal,27.1,SAS,Combo,204,20,-7.9,4,-4.4,2,-5.2%,12,-24.9,61,+0.5,24,-10.0%,89,+65.2,2,-4.6,28,-3.1%,4,-52.5
Jameer Nelson,29.7,ORL,Point,181,54,+2.1,98,+6.1,61,+1.0%,100,+78.7,82,+1.7,22,-11.1%,87,+61.9,83,+2.6,92,+10.2%,98,+77.8
Dirk Nowitzki,33.4,DAL,Big,153,99,+28.1,61,+1.3,15,-2.6%,98,+54.7,53,+0.2,19,-12.7%,80,+37.5,53,+0.5,89,+9.6%,99,+107.1
Tony Parker,29.5,SAS,Point,504,75,+9.8,85,+3.6,71,+1.7%,80,+23.6,15,-1.4,60,+2.8%,8,-65.2,94,+4.7,24,-3.9%,93,+55.4
Chris Paul,26.5,LAC,Point,421,5,-15.5,11,-3.5,4,-4.8%,24,-10.9,47,-0.0,10,-18.5%,64,+14.8,8,-3.3,11,-6.4%,22,-21.3
Kendrick Perkins,27.0,OKC,Big,515,24,-6.5,89,+4.4,63,+1.2%,82,+24.5,77,+1.2,74,+8.0%,60,+11.3,88,+3.1,76,+4.0%,83,+32.9
Paul Pierce,34.1,BOS,Forward,775,13,-10.4,58,+1.1,98,+5.2%,41,-3.3,37,-0.5,98,+25.6%,35,-17.9,70,+1.5,83,+5.9%,52,+3.7
Mickael Pietrus,29.7,BOS,Wing,392,45,-0.4,19,-2.2,59,+1.0%,20,-16.0,70,+0.7,54,+0.6%,56,+8.7,12,-2.8,56,+1.2%,14,-27.1
Quincy Pondexter,23.6,MEM,Wing,113,3,-16.2,33,-1.0,52,+0.1%,53,+2.4,67,+0.5,20,-11.8%,72,+20.6,25,-1.5,32,-2.6%,37,-7.5
Zach Randolph,30.3,MEM,Big,247,87,+14.2,42,-0.3,69,+1.7%,33,-6.7,43,-0.2,78,+9.5%,28,-25.5,47,-0.1,41,-0.3%,55,+7.5
JJ Redick,27.4,ORL,Wing,121,58,+2.6,59,+1.1,28,-1.2%,62,+6.5,36,-0.6,85,+15.2%,30,-25.0,46,-0.1,1,-13.9%,25,-13.7
Jason Richardson,30.8,ORL,Wing,148,65,+6.1,64,+1.4,89,+3.4%,89,+32.2,64,+0.5,57,+1.8%,69,+16.7,50,+0.0,99,+14.3%,72,+18.8
Rajon Rondo,25.7,BOS,Point,805,69,+8.0,63,+1.4,41,-0.4%,51,+1.6,69,+0.7,82,+13.4%,67,+16.4,55,+0.6,40,-0.4%,41,-5.2
Thabo Sefolosha,27.5,OKC,Wing,443,14,-10.0,60,+1.3,65,+1.5%,58,+5.2,57,+0.3,81,+13.3%,39,-11.4,59,+0.9,64,+2.2%,59,+11.4
Ramon Sessions,25.6,LAL,Combo,375,35,-2.9,24,-1.6,28,-1.2%,56,+4.1,23,-1.0,88,+15.7%,23,-33.7,35,-0.8,28,-3.3%,73,+19.4
JR Smith,26.1,NYK,Wing,169,62,+4.8,56,+0.8,3,-4.9%,72,+13.3,98,+4.9,20,-12.5%,98,+131.8,4,-4.1,3,-10.8%,2,-86.7
Josh Smith,25.9,ATL,Big,194,89,+15.4,65,+1.4,96,+4.8%,41,-3.9,46,-0.0,55,+0.9%,43,-7.1,69,+1.4,94,+11.3%,34,-9.8
Marreese Speights,24.2,MEM,Big,100,6,-15.4,26,-1.5,43,-0.4%,52,+1.9,19,-1.3,11,-16.8%,51,+2.3,42,-0.2,52,+0.7%,48,+0.9
Tiago Splitter,26.8,SAS,Big,166,41,-0.8,15,-2.5,14,-2.7%,21,-13.6,68,+0.7,33,-6.2%,94,+75.0,11,-2.9,50,+0.6%,11,-32.4
Greg Stiemsma,26.1,BOS,Big,141,11,-11.0,3,-4.6,11,-3.2%,2,-42.9,22,-1.1,24,-9.5%,24,-31.7,7,-3.4,82,+5.7%,5,-48.0
Amar'e Stoudemire,29.0,NYK,Big,139,84,+12.8,68,+1.5,86,+2.9%,72,+13.3,84,+1.7,99,+35.0%,67,+16.7,41,-0.2,35,-2.1%,45,-3.2
Jeff Teague,23.4,ATL,Point,224,98,+27.9,100,+9.3,75,+2.1%,97,+52.7,18,-1.3,96,+24.3%,10,-61.1,100,+10.6,54,+0.8%,98,+92.6
Jason Terry,34.1,DAL,Wing,138,7,-13.0,49,+0.0,7,-4.4%,30,-7.7,99,+6.6,36,-4.5%,99,+160.0,3,-4.5,2,-13.1%,1,-87.3
Ronny Turiaf,28.8,MIA,Big,106,11,-11.5,85,+3.3,78,+2.4%,85,+26.8,11,-1.8,3,-25.6%,46,-5.1,98,+5.5,95,+12.1%,88,+39.0
Hedo Turkoglu,32.6,ORL,Wing,162,55,+2.4,43,-0.3,99,+5.3%,86,+30.1,80,+1.3,93,+20.0%,98,+122.2,28,-1.4,100,+15.4%,54,+4.7
Evan Turner,23.0,PHI,Wing,443,15,-9.7,5,-4.3,39,-0.5%,13,-24.8,6,-2.8,43,-2.9%,7,-66.3,23,-1.5,30,-2.8%,39,-6.6
Dwyane Wade,29.8,MIA,Wing,898,67,+6.8,95,+5.7,89,+3.4%,91,+38.3,51,+0.1,83,+14.0%,19,-40.8,97,+5.4,73,+3.5%,94,+61.7
CJ Watson,27.5,CHI,Point,164,28,-4.9,55,+0.7,48,-0.1%,34,-5.6,49,-0.0,52,+0.4%,49,-2.9,58,+0.6,48,+0.5%,41,-5.0
David West,31.2,IND,Big,415,96,+20.7,74,+2.2,5,-4.4%,76,+19.7,29,-0.9,8,-20.4%,54,+8.0,90,+3.2,5,-10.3%,84,+33.3
Russell Westbrook,23.0,OKC,Point,765,70,+8.5,91,+4.7,85,+2.7%,89,+34.0,83,+1.7,64,+3.6%,82,+39.2,85,+2.7,86,+7.2%,80,+30.7
Lou Williams,25.0,PHI,Point,354,86,+13.3,67,+1.5,54,+0.5%,65,+9.2,94,+2.9,35,-4.8%,93,+74.0,26,-1.5,72,+3.4%,21,-21.6
Marvin Williams,25.4,ATL,Forward,138,72,+8.7,25,-1.6,23,-1.5%,33,-6.8,52,+0.1,91,+18.8%,59,+10.0,21,-1.6,15,-5.5%,31,-10.6
Mo Williams,28.9,LAC,Combo,225,63,+5.9,51,+0.2,51,+0.1%,54,+2.4,89,+2.3,76,+8.6%,84,+43.9,20,-1.9,21,-4.5%,16,-25.7
Metta World Peace,32.0,LAL,Wing,233,49,+1.1,31,-1.0,16,-2.3%,35,-5.3,73,+0.9,41,-3.8%,65,+15.0,18,-2.0,8,-6.8%,13,-27.5
Nick Young,26.4,LAC,Wing,196,92,+16.8,99,+6.7,53,+0.3%,98,+61.0,98,+5.0,45,-2.6%,97,+115.1,80,+2.3,24,-4.2%,86,+34.0
Thaddeus Young,23.4,PHI,Big,275,60,+3.0,66,+1.4,72,+1.9%,55,+3.4,80,+1.4,67,+4.5%,76,+30.0,48,-0.0,85,+6.6%,36,-8.8
